task_id,repo,task_type,task_type_confidence,estimated_difficulty,build_success,docker_success,image_available,image_size_mb,image_last_updated,original_test_success,bug_reproducible,external_service_required,private_credential_required,missing_dependency,corrective_bug,fail_to_pass_count,pass_to_pass_count,screening_status,remove_reason,needs_manual_review,screening_notes,screening_stage
jupyterlab__jupyter-ai-943,jupyterlab/jupyter-ai,feature,0.9,Hard,,,1,1376.2,2025-05-01T04:36:31.797433Z,,,1,0,,0,3,45,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
sissbruecker__linkding-820,sissbruecker/linkding,bug_repair,0.9,Medium,,,1,689.0,2025-05-01T04:33:20.232067Z,,,1,0,,1,1,764,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-29013,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1216.5,2025-05-01T04:34:28.016159Z,,,1,0,,1,1,8247,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8247 tests) -> long runtime,automatic
python-telegram-bot__python-telegram-bot-4605,python-telegram-bot/python-telegram-bot,unknown,0.2,Hard,,,1,484.4,2025-05-01T04:33:44.360256Z,,,0,0,,0,1,6318,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; very large pass_to_pass suite (6318 tests) -> long runtime,automatic
conan-io__conan-15422,conan-io/conan,feature,0.9,Easy,,,1,537.6,2025-05-01T04:37:28.598882Z,,,0,0,,0,1,3571,remove,task_type=feature (not corrective bug repair),0,,automatic
jupyterlab__jupyter-ai-1257,jupyterlab/jupyter-ai,bug_repair,0.9,Hard,,,1,1579.3,2025-05-01T04:38:06.991304Z,,,0,0,,1,2,70,keep,,0,,automatic
beetbox__beets-5457,beetbox/beets,unknown,0.2,Hard,,,1,654.6,2025-05-01T04:36:30.345089Z,,,1,0,,0,2,1707,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
keras-team__keras-20064,keras-team/keras,bug_repair,0.79,Easy,,,1,2791.4,2025-05-01T04:42:26.702678Z,,,1,0,,1,2,7422,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7422 tests) -> long runtime,automatic
pylint-dev__pylint-10141,pylint-dev/pylint,bug_repair,0.86,Hard,,,1,466.8,2025-05-01T04:37:06.865032Z,,,0,0,,1,9,1880,keep,,0,,automatic
projectmesa__mesa-2523,projectmesa/mesa,feature,0.54,Medium,,,1,668.9,2025-05-01T04:38:05.017631Z,,,1,0,,0,1,238,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
keras-team__keras-20206,keras-team/keras,bug_repair,0.9,Medium,,,1,3144.5,2025-05-01T04:43:28.527725Z,,,1,0,,1,2,7486,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7486 tests) -> long runtime,automatic
bridgecrewio__checkov-6895,bridgecrewio/checkov,bug_repair,0.9,Medium,,,1,753.8,2025-05-01T04:38:56.66933Z,,,1,1,,1,1,4727,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
kedro-org__kedro-3920,kedro-org/kedro,unknown,0.2,Hard,,,1,1034.8,2025-05-01T04:40:39.697857Z,,,1,0,,0,1,1407,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-29401,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1216.6,2025-05-01T04:40:51.090993Z,,,1,0,,1,1,8295,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8295 tests) -> long runtime,automatic
streamlink__streamlink-6439,streamlink/streamlink,bug_repair,0.9,Easy,,,1,531.5,2025-05-01T04:40:55.842456Z,,,1,0,,1,3,6001,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6001 tests) -> long runtime,automatic
joke2k__faker-2093,joke2k/faker,bug_repair,0.8,Hard,,,1,482.1,2025-05-01T04:40:19.548981Z,,,1,0,,1,4,1943,keep,,1,static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-2850,pdm-project/pdm,bug_repair,0.8,Medium,,,1,547.1,2025-05-01T04:41:36.876255Z,,,0,0,,1,1,866,keep,,0,,automatic
matplotlib__matplotlib-27833,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1055.4,2025-05-01T04:42:27.388035Z,,,1,0,,1,2,7961,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7961 tests) -> long runtime,automatic
pylint-dev__pylint-9753,pylint-dev/pylint,bug_repair,0.9,Medium,,,1,474.7,2025-05-01T04:42:03.539084Z,,,1,0,,1,1,1842,keep,,1,static hint: mentions network/external service -> manual review,automatic
reflex-dev__reflex-3982,reflex-dev/reflex,bug_repair,0.8,Medium,,,1,792.1,2025-05-01T04:43:52.166249Z,,,1,0,,1,6,2674,keep,,1,static hint: mentions network/external service -> manual review,automatic
beetbox__beets-5495,beetbox/beets,bug_repair,0.79,Medium,,,1,600.9,2025-05-01T04:43:19.052098Z,,,0,0,,1,4,1708,keep,,0,,automatic
bridgecrewio__checkov-6144,bridgecrewio/checkov,unknown,0.2,Easy,,,1,753.2,2025-05-01T04:44:21.783802Z,,,0,1,,0,7,4639,remove,task_type=unknown (not corrective bug repair); static hint: requires private credentials,1,low task_type confidence -> manual review,automatic
aws-cloudformation__cfn-lint-3731,aws-cloudformation/cfn-lint,feature,0.72,Hard,,,1,727.1,2025-05-01T04:43:36.150799Z,,,0,0,,0,2,1216,remove,task_type=feature (not corrective bug repair),0,,automatic
delgan__loguru-1299,Delgan/loguru,feature,0.9,Medium,,,1,525.1,2025-05-01T04:44:26.014278Z,,,1,0,,0,5,1527,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-2055,pvlib/pvlib-python,bug_repair,0.8,Hard,,,1,733.8,2025-05-01T04:44:43.5157Z,,,1,0,,1,6,1150,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-control__python-control-1012,python-control/python-control,feature,0.9,Medium,,,1,620.2,2025-05-01T04:44:52.651688Z,,,0,0,,0,10,3187,remove,task_type=feature (not corrective bug repair),0,,automatic
instructlab__instructlab-2548,instructlab/instructlab,bug_repair,0.79,Easy,,,1,6829.3,2025-05-01T04:55:57.31268Z,,,0,0,,1,1,194,keep,,0,,automatic
jazzband__tablib-596,jazzband/tablib,feature,0.9,Medium,,,1,431.3,2025-05-01T04:45:08.787677Z,,,0,0,,0,1,157,remove,task_type=feature (not corrective bug repair),0,,automatic
iterative__dvc-10711,iterative/dvc,bug_repair,0.85,Easy,,,1,3958.5,2025-05-01T04:53:03.661388Z,,,0,0,,1,1,2830,keep,,0,,automatic
pydata__xarray-9971,pydata/xarray,unknown,0.2,Hard,,,1,1107.7,2025-05-01T04:47:23.944062Z,,,1,0,,0,2,16144,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review; very large pass_to_pass suite (16144 tests) -> long runtime,automatic
koxudaxi__datamodel-code-generator-2185,koxudaxi/datamodel-code-generator,bug_repair,0.8,Easy,,,1,588.2,2025-05-01T04:47:07.607625Z,,,1,0,,1,2,578,keep,,1,static hint: mentions network/external service -> manual review,automatic
keras-team__keras-20824,keras-team/keras,bug_repair,0.79,Easy,,,1,3224.2,2025-05-01T04:53:08.336629Z,,,0,0,,1,1,8309,keep,,1,very large pass_to_pass suite (8309 tests) -> long runtime,automatic
matplotlib__matplotlib-28177,matplotlib/matplotlib,docs,0.9,Hard,,,1,1139.8,2025-05-01T04:48:56.093555Z,,,1,0,,0,2,8084,remove,task_type=docs (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8084 tests) -> long runtime,automatic
conan-io__conan-15457,conan-io/conan,bug_repair,0.75,Medium,,,1,537.6,2025-05-01T04:53:23.066281Z,,,1,0,,1,9,3560,keep,,1,static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-9704,pylint-dev/pylint,bug_repair,0.9,Medium,,,1,487.5,2025-05-01T04:50:08.87678Z,,,0,0,,1,1,1843,keep,,0,,automatic
pylint-dev__pylint-10328,pylint-dev/pylint,bug_repair,0.66,Hard,,,1,450.8,2025-05-01T04:50:37.735108Z,,,0,0,,1,3,1922,keep,,0,,automatic
streamlink__streamlink-6381,streamlink/streamlink,bug_repair,0.9,Hard,,,1,529.6,2025-05-01T04:51:55.199164Z,,,1,0,,1,4,6027,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6027 tests) -> long runtime,automatic
kedro-org__kedro-3604,kedro-org/kedro,feature,0.9,Hard,,,1,1225.4,2025-05-01T04:54:47.024981Z,,,0,0,,0,7,1251,remove,task_type=feature (not corrective bug repair),0,,automatic
aws-cloudformation__cfn-lint-3419,aws-cloudformation/cfn-lint,bug_repair,0.79,Medium,,,1,726.8,2025-05-01T04:54:02.126289Z,,,0,1,,1,2,995,remove,static hint: requires private credentials,0,,automatic
kedro-org__kedro-4321,kedro-org/kedro,question,0.6,Medium,,,1,1033.4,2025-05-01T04:55:24.625846Z,,,0,0,,0,1,1510,remove,task_type=question (not corrective bug repair),0,,automatic
privacyidea__privacyidea-4059,privacyidea/privacyidea,bug_repair,0.9,Hard,,,1,582.1,2025-05-01T04:54:37.914621Z,,,1,0,,1,6,1728,keep,,1,static hint: mentions network/external service -> manual review,automatic
privacyidea__privacyidea-4226,privacyidea/privacyidea,bug_repair,0.8,Medium,,,1,575.7,2025-05-01T04:55:08.43152Z,,,1,1,,1,1,1780,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
koxudaxi__datamodel-code-generator-2305,koxudaxi/datamodel-code-generator,bug_repair,0.8,Hard,,,1,466.6,2025-05-01T04:55:30.991565Z,,,0,0,,1,1,608,keep,,0,,automatic
falconry__falcon-2426,falconry/falcon,feature,0.9,Hard,,,1,433.7,2025-05-01T04:55:48.347342Z,,,1,0,,0,8,3580,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
fonttools__fonttools-3559,fonttools/fonttools,bug_repair,0.9,Hard,,,1,734.4,2025-05-01T04:57:14.216378Z,,,1,0,,1,2,4406,keep,,1,static hint: mentions network/external service -> manual review,automatic
reata__sqllineage-617,reata/sqllineage,bug_repair,0.8,Medium,,,1,747.3,2025-05-01T04:58:06.712436Z,,,0,0,,1,3,416,keep,,0,,automatic
pylint-dev__pylint-9817,pylint-dev/pylint,bug_repair,0.9,Medium,,,1,453.1,2025-05-01T04:56:41.859172Z,,,0,0,,1,1,1849,keep,,0,,automatic
encode__starlette-2697,encode/starlette,feature,0.82,Hard,,,1,550.6,2025-05-01T04:56:48.627166Z,,,1,0,,0,24,808,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6389,streamlink/streamlink,bug_repair,0.57,Hard,,,1,529.6,2025-05-01T04:57:27.342593Z,,,1,0,,1,2,6035,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6035 tests) -> long runtime,automatic
kedro-org__kedro-4030,kedro-org/kedro,bug_repair,0.66,Medium,,,1,1009.8,2025-05-01T04:58:39.278505Z,,,0,1,,1,1,1403,remove,static hint: requires private credentials,0,,automatic
python-attrs__attrs-1417,python-attrs/attrs,bug_repair,0.9,Easy,,,1,493.4,2025-05-01T04:57:54.797787Z,,,0,0,,1,1,1423,keep,,0,,automatic
pydata__xarray-9682,pydata/xarray,feature,0.9,Hard,,,1,1206.2,2025-05-09T06:12:40.441823Z,,,1,0,,0,1,15104,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (15104 tests) -> long runtime,automatic
keras-team__keras-19685,keras-team/keras,bug_repair,0.9,Hard,,,1,1810.8,2025-05-01T05:01:40.340987Z,,,0,0,,1,7,7044,keep,,1,very large pass_to_pass suite (7044 tests) -> long runtime,automatic
reflex-dev__reflex-4711,reflex-dev/reflex,feature,0.9,Hard,,,1,914.0,2025-05-01T04:59:43.10912Z,,,1,0,,0,18,2979,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
fonttools__fonttools-3457,fonttools/fonttools,bug_repair,0.9,Easy,,,1,737.7,2025-05-01T04:59:42.033206Z,,,1,0,,1,1,4365,keep,,1,static hint: mentions network/external service -> manual review,automatic
jupyterlab__jupyter-ai-1125,jupyterlab/jupyter-ai,bug_repair,0.8,Medium,,,1,1611.2,2025-05-01T05:03:05.179674Z,,,1,1,,1,2,69,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-16069,conan-io/conan,bug_repair,0.9,Medium,,,1,603.4,2025-05-01T05:08:48.330818Z,,,0,0,,1,3,3765,keep,,0,,automatic
aiogram__aiogram-1670,aiogram/aiogram,feature,0.9,Medium,,,1,532.4,2025-05-01T05:00:29.5068Z,,,0,0,,0,3,1580,remove,task_type=feature (not corrective bug repair),0,,automatic
matplotlib__matplotlib-28458,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1210.0,2025-05-01T05:02:13.414133Z,,,1,0,,1,3,8083,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8083 tests) -> long runtime,automatic
projectmesa__mesa-2351,projectmesa/mesa,feature,0.54,Medium,,,1,668.4,2025-05-01T05:02:01.251905Z,,,0,0,,0,1,239,remove,task_type=feature (not corrective bug repair),0,,automatic
patroni__patroni-3310,patroni/patroni,bug_repair,0.9,Medium,,,1,473.3,2025-05-01T05:02:20.439422Z,,,1,0,,1,1,653,keep,,1,static hint: mentions network/external service -> manual review,automatic
pytorch__torchtune-997,pytorch/torchtune,bug_repair,0.79,Medium,,,1,6845.8,2025-05-01T05:13:17.2436Z,,,0,0,,1,6,223,keep,,0,,automatic
pdm-project__pdm-3255,pdm-project/pdm,bug_repair,0.8,Medium,,,1,524.9,2025-05-01T05:03:36.000535Z,,,1,0,,1,1,916,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-29431,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1216.7,2025-05-01T05:05:06.343765Z,,,0,0,,1,3,8297,keep,,1,very large pass_to_pass suite (8297 tests) -> long runtime,automatic
aws-cloudformation__cfn-lint-3442,aws-cloudformation/cfn-lint,bug_repair,0.9,Hard,,,1,733.6,2025-05-01T05:04:22.615988Z,,,1,0,,1,1,998,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-28401,matplotlib/matplotlib,feature,0.9,Medium,,,1,1207.9,2025-05-01T05:06:45.951433Z,,,1,0,,0,2,8061,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8061 tests) -> long runtime,automatic
tox-dev__tox-3259,tox-dev/tox,bug_repair,0.9,Medium,,,1,1018.6,2025-05-01T05:09:10.184458Z,,,1,0,,1,2,1563,keep,,1,static hint: mentions network/external service -> manual review,automatic
beeware__briefcase-2089,beeware/briefcase,build,0.66,Medium,,,1,444.9,2025-05-01T05:06:19.762944Z,,,0,0,,0,6,2980,remove,task_type=build (not corrective bug repair),0,,automatic
huggingface__open-r1-566,huggingface/open-r1,docs,0.58,Medium,,,1,7297.5,2025-05-01T05:18:18.763517Z,,,1,0,,0,1,42,remove,task_type=docs (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6111,streamlink/streamlink,feature,0.9,Medium,,,1,557.2,2025-05-01T05:08:40.625745Z,,,1,0,,0,1,6222,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6222 tests) -> long runtime,automatic
reflex-dev__reflex-3449,reflex-dev/reflex,bug_repair,0.9,Medium,,,1,774.8,2025-05-01T05:09:48.817097Z,,,1,0,,1,4,2784,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-29258,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1215.0,2025-05-01T05:11:10.277014Z,,,1,0,,1,1,8279,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8279 tests) -> long runtime,automatic
reflex-dev__reflex-4256,reflex-dev/reflex,bug_repair,0.8,Medium,,,1,896.6,2025-05-01T05:11:04.391014Z,,,0,0,,1,1,2795,keep,,0,,automatic
matplotlib__matplotlib-28436,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1210.5,2025-05-01T05:12:07.043652Z,,,0,0,,1,2,8069,keep,,1,very large pass_to_pass suite (8069 tests) -> long runtime,automatic
pydata__xarray-8946,pydata/xarray,bug_repair,0.9,Hard,,,1,1051.6,2025-05-01T05:13:21.639992Z,,,1,0,,1,2,15068,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (15068 tests) -> long runtime,automatic
sphinx-doc__sphinx-12417,sphinx-doc/sphinx,bug_repair,0.8,Hard,,,1,591.0,2025-05-01T05:13:00.828315Z,,,1,0,,1,1,1977,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6397,streamlink/streamlink,bug_repair,0.79,Hard,,,1,529.7,2025-05-01T05:13:24.941938Z,,,1,0,,1,6,6027,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6027 tests) -> long runtime,automatic
pydata__xarray-9414,pydata/xarray,feature,0.9,Hard,,,1,1318.8,2025-05-01T05:14:46.261603Z,,,1,0,,0,12,5742,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3344,aws-cloudformation/cfn-lint,bug_repair,0.57,Easy,,,1,756.9,2025-05-01T05:14:17.550649Z,,,0,0,,1,1,973,keep,,0,,automatic
streamlink__streamlink-6361,streamlink/streamlink,bug_repair,0.9,Medium,,,1,529.5,2025-05-01T05:14:33.279311Z,,,1,0,,1,2,6026,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6026 tests) -> long runtime,automatic
projectmesa__mesa-2632,projectmesa/mesa,bug_repair,0.9,Medium,,,1,762.1,2025-05-01T05:14:49.459309Z,,,1,0,,1,2,250,keep,,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-1947,pvlib/pvlib-python,bug_repair,0.85,Medium,,,1,980.8,2025-05-01T05:16:46.255758Z,,,1,0,,1,1,1130,keep,,1,static hint: mentions network/external service -> manual review,automatic
deepset-ai__haystack-6887,deepset-ai/haystack,unknown,0.2,Hard,,,1,7475.4,2025-05-01T05:26:34.233855Z,,,0,1,,0,70,871,remove,task_type=unknown (not corrective bug repair); static hint: requires private credentials,1,low task_type confidence -> manual review; large fail_to_pass set (70 tests),automatic
ag2ai__faststream-1519,ag2ai/faststream,feature,0.85,Hard,,,1,955.6,2025-05-01T05:17:38.606877Z,,,0,0,,0,1,834,remove,task_type=feature (not corrective bug repair),0,,automatic
aws-cloudformation__cfn-lint-3940,aws-cloudformation/cfn-lint,bug_repair,0.79,Medium,,,1,753.6,2025-05-01T05:16:18.472539Z,,,0,0,,1,3,1265,keep,,0,,automatic
deepset-ai__haystack-6758,deepset-ai/haystack,feature,0.9,Easy,,,1,7413.6,2025-05-01T05:27:57.293914Z,,,0,0,,0,1,885,remove,task_type=feature (not corrective bug repair),0,,automatic
joke2k__faker-2190,joke2k/faker,bug_repair,0.8,Hard,,,1,485.0,2025-05-01T05:17:48.976598Z,,,0,0,,1,1,2107,keep,,0,,automatic
reflex-dev__reflex-4688,reflex-dev/reflex,bug_repair,0.8,Hard,,,1,911.7,2025-05-01T05:19:33.227388Z,,,1,0,,1,2,2988,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-15504,conan-io/conan,feature,0.9,Medium,,,1,499.0,2025-05-01T05:23:46.442251Z,,,0,0,,0,1,3572,remove,task_type=feature (not corrective bug repair),0,,automatic
dynaconf__dynaconf-1241,dynaconf/dynaconf,bug_repair,0.9,Easy,,,1,623.6,2025-05-01T05:20:05.951342Z,,,0,0,,1,1,27,keep,,0,,automatic
conan-io__conan-15513,conan-io/conan,bug_repair,0.57,Medium,,,1,537.7,2025-05-01T05:23:23.767229Z,,,0,0,,1,1,3572,keep,,0,,automatic
kedro-org__kedro-4121,kedro-org/kedro,bug_repair,0.8,Medium,,,1,1190.3,2025-05-01T05:23:38.179309Z,,,1,0,,1,2,1501,keep,,1,static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-3136,pdm-project/pdm,bug_repair,0.8,Medium,,,1,530.8,2025-05-01T05:24:15.887716Z,,,1,0,,1,2,903,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-attrs__attrs-1321,python-attrs/attrs,unknown,0.2,Hard,,,1,430.3,2025-05-01T05:24:17.153348Z,,,0,0,,0,2,1262,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
aiogram__aiogram-1665,aiogram/aiogram,bug_repair,0.8,Medium,,,1,532.3,2025-05-01T05:24:51.057483Z,,,0,0,,1,1,1575,keep,,0,,automatic
reata__sqllineage-619,reata/sqllineage,unknown,0.2,Easy,,,1,747.3,2025-05-01T05:27:11.142573Z,,,1,0,,0,2,419,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
beeware__briefcase-2114,beeware/briefcase,feature,0.9,Hard,,,1,445.2,2025-05-01T05:25:21.46961Z,,,0,0,,0,5,3001,remove,task_type=feature (not corrective bug repair),0,,automatic
urllib3__urllib3-3428,urllib3/urllib3,bug_repair,0.8,Medium,,,1,470.1,2025-05-01T05:26:51.050388Z,,,1,0,,1,1,1875,keep,,1,static hint: mentions network/external service -> manual review,automatic
geopandas__geopandas-3424,geopandas/geopandas,bug_repair,0.85,Medium,,,1,705.6,2025-05-01T05:26:58.111599Z,,,0,0,,1,1,1921,keep,,0,,automatic
conan-io__conan-15485,conan-io/conan,bug_repair,0.9,Hard,,,1,499.0,2025-05-01T05:30:37.626023Z,,,0,0,,1,20,3553,keep,,0,,automatic
sphinx-doc__sphinx-12033,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,594.9,2025-05-01T05:27:30.311109Z,,,1,0,,1,1,1924,keep,,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-1977,pvlib/pvlib-python,bug_repair,0.8,Medium,,,1,1008.4,2025-05-01T05:29:11.935999Z,,,0,0,,1,2,1131,keep,,0,,automatic
instructlab__instructlab-2540,instructlab/instructlab,feature,0.54,Hard,,,1,10833.7,2025-05-01T05:45:15.45693Z,,,0,0,,0,3,203,remove,task_type=feature (not corrective bug repair),1,very large image (10834 MB) -> slow environment,automatic
patroni__patroni-3026,patroni/patroni,bug_repair,0.9,Medium,,,1,470.9,2025-05-01T05:28:24.705166Z,,,1,1,,1,3,587,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
reflex-dev__reflex-4427,reflex-dev/reflex,bug_repair,0.8,Easy,,,1,890.9,2025-05-01T05:30:38.596357Z,,,1,0,,1,2,2838,keep,,1,static hint: mentions network/external service -> manual review,automatic
pydata__xarray-9369,pydata/xarray,bug_repair,0.66,Medium,,,1,1076.1,2025-05-01T05:31:01.737167Z,,,1,0,,1,2,14722,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (14722 tests) -> long runtime,automatic
streamlink__streamlink-6085,streamlink/streamlink,bug_repair,0.9,Medium,,,1,554.1,2025-05-01T05:31:22.014392Z,,,1,0,,1,2,6240,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6240 tests) -> long runtime,automatic
ag2ai__faststream-1288,ag2ai/faststream,bug_repair,0.85,Easy,,,1,934.8,2025-05-01T05:30:46.603422Z,,,1,0,,1,1,16,keep,,1,static hint: mentions network/external service -> manual review,automatic
pydata__xarray-8886,pydata/xarray,bug_repair,0.9,Medium,,,1,692.6,2025-05-01T05:31:58.445803Z,,,1,0,,1,1,13206,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (13206 tests) -> long runtime,automatic
pybamm-team__pybamm-4735,pybamm-team/PyBaMM,unknown,0.2,Hard,,,1,1249.5,2025-05-01T05:34:31.117065Z,,,1,0,,0,1,1599,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
python-telegram-bot__python-telegram-bot-4632,python-telegram-bot/python-telegram-bot,feature,0.82,Hard,,,1,437.0,2025-05-01T05:31:29.944411Z,,,1,0,,0,8,6528,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6528 tests) -> long runtime,automatic
pybamm-team__pybamm-4865,pybamm-team/PyBaMM,bug_repair,0.9,Medium,,,1,1247.7,2025-05-01T05:35:15.428338Z,,,0,0,,1,1,1607,keep,,0,,automatic
geopandas__geopandas-3214,geopandas/geopandas,feature,0.85,Hard,,,1,938.1,2025-05-01T05:34:29.400541Z,,,0,0,,0,2,2029,remove,task_type=feature (not corrective bug repair),0,,automatic
conan-io__conan-17708,conan-io/conan,bug_repair,0.9,Medium,,,1,455.3,2025-05-01T10:24:26.862013Z,,,1,0,,1,3,4214,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-4116,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,728.4,2025-05-01T05:35:33.539031Z,,,0,0,,1,1,1419,keep,,0,,automatic
reflex-dev__reflex-4266,reflex-dev/reflex,bug_repair,0.8,Medium,,,1,993.0,2025-05-01T05:34:59.920453Z,,,1,0,,1,6,2670,keep,,1,static hint: mentions network/external service -> manual review,automatic
koxudaxi__datamodel-code-generator-1999,koxudaxi/datamodel-code-generator,bug_repair,0.8,Medium,,,1,661.0,2025-05-01T05:36:29.443252Z,,,1,0,,1,1,539,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-17302,conan-io/conan,feature,0.9,Medium,,,1,542.3,2025-05-01T05:38:26.894833Z,,,1,0,,0,2,4096,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-28261,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1207.8,2025-05-01T05:38:07.493722Z,,,1,0,,1,1,8046,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8046 tests) -> long runtime,automatic
kozea__weasyprint-2387,Kozea/WeasyPrint,unknown,0.2,Hard,,,1,499.1,2025-05-01T05:37:44.30259Z,,,1,0,,0,64,2798,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review; large fail_to_pass set (64 tests),automatic
conan-io__conan-18012,conan-io/conan,feature,0.64,Easy,,,1,510.4,2025-05-01T05:40:06.024177Z,,,1,0,,0,2,4339,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
pydata__xarray-9498,pydata/xarray,bug_repair,0.9,Hard,,,1,705.8,2025-05-01T05:38:28.007594Z,,,1,0,,1,1,6322,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6322 tests) -> long runtime,automatic
pydata__xarray-10001,pydata/xarray,bug_repair,0.9,Hard,,,1,1202.1,2025-05-09T06:12:45.325057Z,,,1,0,,1,13,16218,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (16218 tests) -> long runtime,automatic
conan-io__conan-16028,conan-io/conan,feature,0.9,Hard,,,1,539.0,2025-05-01T05:43:26.091377Z,,,1,0,,0,7,3878,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-17577,conan-io/conan,question,0.9,Hard,,,1,518.9,2025-05-01T05:41:03.391691Z,,,0,0,,0,3,4217,remove,task_type=question (not corrective bug repair),0,,automatic
