task_id,repo,split,base_commit,gold_commit,gold_commit_count,commit_urls,pull_number,pull_url,gold_patch_file,gold_files_changed,gold_loc_added,gold_loc_deleted,gold_modules_changed
jupyterlab__jupyter-ai-1022,jupyterlab/jupyter-ai,discovery,bf52423a81254009e9be6ca1b89a3f4c6e49ed49,5acb7e7a6bae83b4d660e0c7af80b589fd234546,12,https://github.com/jupyterlab/jupyter-ai/commit/9126f3db3aeac1b423834c1756ff97874c1cfa3c https://github.com/jupyterlab/jupyter-ai/commit/e8a11915c8ff8de0114a73276946944eaa86b554 https://github.com/jupyterlab/jupyter-ai/commit/0a8320b99b7ae6cb08ee5f40264723b1d7d71f99 https://github.com/jupyterlab/jupyter-ai/commit/90092e6e80cc03a1e7a81554d54cfe9b2b12e0de https://github.com/jupyterlab/jupyter-ai/commit/c90091cd2dc43e21c7d8832d9a134b308efd23e4 https://github.com/jupyterlab/jupyter-ai/commit/45feea30d27397c8ea337fafe233a2ad785aeca0 https://github.com/jupyterlab/jupyter-ai/commit/c0cbf61efd60f2a8beab992670d561662b82a703 https://github.com/jupyterlab/jupyter-ai/commit/924a2603881012272049a51a8ede64a840f2643a https://github.com/jupyterlab/jupyter-ai/commit/08a07d213b622b2174cfff1eb50255271a2d129f https://github.com/jupyterlab/jupyter-ai/commit/f7a031c20087b52ed7eff39b377b66bf3e4ddea7 https://github.com/jupyterlab/jupyter-ai/commit/56e3d33984a3385555aee7cbde030f2a4dbe9711 https://github.com/jupyterlab/jupyter-ai/commit/5acb7e7a6bae83b4d660e0c7af80b589fd234546,1022,https://github.com/jupyterlab/jupyter-ai/pull/1022,gold/patches/jupyterlab__jupyter-ai-1022.patch,12,293,80,1
mikedh__trimesh-2126,mikedh/trimesh,held_out,80a6c1f3300f360b318acfde1fdd1bb2e49942d4,b69411f70876b0f3abd17c8a5ae0638ab7d151f2,20,https://github.com/mikedh/trimesh/commit/c1abe4507bd6766439f432b5a681de7acdad4e5d https://github.com/mikedh/trimesh/commit/81ee468fde64fd33a3f1ecb657515950e42f66c5 https://github.com/mikedh/trimesh/commit/f1eb283e0cdcba72257bdbe2c3c7fb8747e78898 https://github.com/mikedh/trimesh/commit/5861ced8f80d7cb94afb322c887f85d3f1f53cc7 https://github.com/mikedh/trimesh/commit/c6088cdfdef47dacf4ca0b75a4d463e920c18343 https://github.com/mikedh/trimesh/commit/4294277d099aa5c44acebaa642037b68e62cf3b4 https://github.com/mikedh/trimesh/commit/882d66adce650f82532a495b67bcaa773563e36d https://github.com/mikedh/trimesh/commit/2dea6d99c35819f99c658522cea51d0e9c875cfa https://github.com/mikedh/trimesh/commit/4206533c762e4f8d74979c46effe17cf76045f0a https://github.com/mikedh/trimesh/commit/d207a6088ede02dd9b4afc762f000227f74f11e7 https://github.com/mikedh/trimesh/commit/7fc811276c04bb774c45ae4518c03c76cffd699d https://github.com/mikedh/trimesh/commit/d451acd52fc8e3a952c3ed4a1bfc9382b117c003 https://github.com/mikedh/trimesh/commit/78339cd462aafb58b8487874367e1d76f9582c15 https://github.com/mikedh/trimesh/commit/a8a33b35b399a5af9ee44b17569254a558d6821a https://github.com/mikedh/trimesh/commit/d3b868254f3249daf00aaf0e3586d9edc0d1daf4 https://github.com/mikedh/trimesh/commit/8acb1e36e2ffd44b5015a0eaf5682ed0c6b54dee https://github.com/mikedh/trimesh/commit/5019241e332f1da5509bb6f0b263365506c920ec https://github.com/mikedh/trimesh/commit/6c84cfb84593323fc1af79a72cf7e76a67198857 https://github.com/mikedh/trimesh/commit/d72c2026b04ff3a61b7ae59ab0e9418b2ea16458 https://github.com/mikedh/trimesh/commit/b69411f70876b0f3abd17c8a5ae0638ab7d151f2,2126,https://github.com/mikedh/trimesh/pull/2126,gold/patches/mikedh__trimesh-2126.patch,10,347,111,4
pvlib__pvlib-python-1948,pvlib/pvlib-python,held_out,780c3ab8536db878ebcc65abd0ec90483005c658,2ea61bcce9edeb9b5e8d24baeddc6ec03ffa3cfc,5,https://github.com/pvlib/pvlib-python/commit/db9b9d2f91c8082dfb330637c41a5e33c8b001e6 https://github.com/pvlib/pvlib-python/commit/a7cc3b473daa4b626fcb63bf8b777672a53f7522 https://github.com/pvlib/pvlib-python/commit/356f5b7e921362d0ea4d2c513ac3fbcd1b4b8011 https://github.com/pvlib/pvlib-python/commit/6f09d81f727a44936411dd5196a2038eae926af9 https://github.com/pvlib/pvlib-python/commit/2ea61bcce9edeb9b5e8d24baeddc6ec03ffa3cfc,1948,https://github.com/pvlib/pvlib-python/pull/1948,gold/patches/pvlib__pvlib-python-1948.patch,2,42,18,2
urllib3__urllib3-3266,urllib3/urllib3,held_out,2ac4efacfef5182aaef3e26a4f1e066ab228dfdd,0e0256a6b7ec1fe5b0e9937499367fc6e3353c6b,5,https://github.com/urllib3/urllib3/commit/bf5663662edb503e7d13fb7adebb99766ace3a4d https://github.com/urllib3/urllib3/commit/237c36ad0b0729866593f5c9b82a9d9be9a50d38 https://github.com/urllib3/urllib3/commit/e513e4a85f0870e0a21bef7386dd457693255868 https://github.com/urllib3/urllib3/commit/0666f667583002a5e61242931e8cedd9ecc91ad1 https://github.com/urllib3/urllib3/commit/0e0256a6b7ec1fe5b0e9937499367fc6e3353c6b,3266,https://github.com/urllib3/urllib3/pull/3266,gold/patches/urllib3__urllib3-3266.patch,2,19,0,2
python-control__python-control-1145,python-control/python-control,discovery,dc7d71bd1a2d143f10fa8fe91d31292bdf8f5113,21f4912c8b12216534b8d5b07c243c66675a8b83,2,https://github.com/python-control/python-control/commit/2764889ba270d6340a6cef38e1e6df1fa9ede7d7 https://github.com/python-control/python-control/commit/21f4912c8b12216534b8d5b07c243c66675a8b83,1145,https://github.com/python-control/python-control/pull/1145,gold/patches/python-control__python-control-1145.patch,4,25,26,1
sissbruecker__linkding-706,sissbruecker/linkding,discovery,a1822e2091b900bfcf5cf2ef62191255d8da1b71,865d496355f6c9229c2e9d9e742435cafe8f6012,3,https://github.com/sissbruecker/linkding/commit/cacd534c4c46a802eef3bd28c4510309bc86649d https://github.com/sissbruecker/linkding/commit/cfeab75768553dbd246dceccf7209c1b9b139d93 https://github.com/sissbruecker/linkding/commit/865d496355f6c9229c2e9d9e742435cafe8f6012,706,https://github.com/sissbruecker/linkding/pull/706,gold/patches/sissbruecker__linkding-706.patch,4,34,0,1
encode__starlette-2620,encode/starlette,pilot,c78c9aac17a4d68e0647252310044502f1b7da71,5acd4312f652fc6d4c80495dec4f6c0ded5a0b9c,12,https://github.com/encode/starlette/commit/839b069cf3347e5ce776095061b2f600ea86e0bc https://github.com/encode/starlette/commit/2c4cec781f783a1c7df5bda892b71658312f3faf https://github.com/encode/starlette/commit/d7713f65fb8242d70d2b4d8c4a7eb2027c45a3ee https://github.com/encode/starlette/commit/41d5076a832829205a98e2158d293e5f83bce117 https://github.com/encode/starlette/commit/45884bc050d2e2813c146b50ac8c66d998fee64d https://github.com/encode/starlette/commit/c6f775230e71b46925a3f0ebf3febc874a0cb744 https://github.com/encode/starlette/commit/7c384b5b4499d6f772db5536b12cccd809043c40 https://github.com/encode/starlette/commit/922b85fb4458324754981bca647cff4688560a8b https://github.com/encode/starlette/commit/796a1fb07ed284aeb7e81f1c56a0aa8fa11b2e43 https://github.com/encode/starlette/commit/0679356d33122969ab74f5ba59511aabf8e9095c https://github.com/encode/starlette/commit/c50731db62dc86a86ef9238ce895dada1e56cc40 https://github.com/encode/starlette/commit/5acd4312f652fc6d4c80495dec4f6c0ded5a0b9c,2620,https://github.com/encode/starlette/pull/2620,gold/patches/encode__starlette-2620.patch,1,24,11,1
qtile__qtile-4991,qtile/qtile,discovery,aa59dacddcafc531915dc983e3da6e8937558f9e,928e71d4d4e30b790289f045ee5a376d6a700b11,1,https://github.com/qtile/qtile/commit/928e71d4d4e30b790289f045ee5a376d6a700b11,4991,https://github.com/qtile/qtile/pull/4991,gold/patches/qtile__qtile-4991.patch,1,1,11,1
matplotlib__matplotlib-27773,matplotlib/matplotlib,pilot,641e3def2c8f915f741937ddfc7ff28ca86a6370,793f1dfc4d9f5ab3021d16580c3010c1a792dc38,2,https://github.com/matplotlib/matplotlib/commit/90a3971386cf7c8a5f1fcda33060d4c0978950e7 https://github.com/matplotlib/matplotlib/commit/793f1dfc4d9f5ab3021d16580c3010c1a792dc38,27773,https://github.com/matplotlib/matplotlib/pull/27773,gold/patches/matplotlib__matplotlib-27773.patch,1,1,1,1
koxudaxi__datamodel-code-generator-2293,koxudaxi/datamodel-code-generator,discovery,4f45637ac45ab8f75794e6dbde069ba371d2bc02,e1dd956ba424a1c0450ff7f2bf36990e95c7df8b,2,https://github.com/koxudaxi/datamodel-code-generator/commit/2c1d95df4973d4f636da3d900e11061d1972c9ce https://github.com/koxudaxi/datamodel-code-generator/commit/e1dd956ba424a1c0450ff7f2bf36990e95c7df8b,2293,https://github.com/koxudaxi/datamodel-code-generator/pull/2293,gold/patches/koxudaxi__datamodel-code-generator-2293.patch,1,1,1,1
pypsa__pypsa-896,PyPSA/PyPSA,discovery,42ceb787344ce4d94716f2bdab8bd0b6723c36f0,d86a08025abedf0ff70c9211e0b1e8c4785e9ef9,30,https://github.com/PyPSA/PyPSA/commit/7b075404584051333627600ab4f2d51a39482788 https://github.com/PyPSA/PyPSA/commit/f2ec71cb2764d99b55adabacb70bd634dfea437e https://github.com/PyPSA/PyPSA/commit/1753bbb8ff6ce8b8d1e2d7c075292e7a24256d78 https://github.com/PyPSA/PyPSA/commit/d61be2a451a6eaa0e034725b6912b74d893a1eb7 https://github.com/PyPSA/PyPSA/commit/c02f9416d0b38d556ced921db7ad912c056f1fd4 https://github.com/PyPSA/PyPSA/commit/91965c3bf6bbbf0801e39ca905c4a453713e26e8 https://github.com/PyPSA/PyPSA/commit/019bb1ba45936495768b6f9b95bb9a9cf8704eee https://github.com/PyPSA/PyPSA/commit/a8be326bbdb639de7df45a6adbc74aeaf9f33e0c https://github.com/PyPSA/PyPSA/commit/cdfcca0dbca30d65ef7a624b558f5dfb8956a6a6 https://github.com/PyPSA/PyPSA/commit/c5e9b3963c9d290769cbfb1651ae7af8f3f94763 https://github.com/PyPSA/PyPSA/commit/2a207cc411e4a2ac3e4c2bec2b4402ce5de8504b https://github.com/PyPSA/PyPSA/commit/3322b7deab6bf3c96fe04b763230c754aab82af7 https://github.com/PyPSA/PyPSA/commit/b0e9c6970ef62c4c7d1800119690e7365412897b https://github.com/PyPSA/PyPSA/commit/ad58b89afb393e0a64073a4519dd01064a0d65ab https://github.com/PyPSA/PyPSA/commit/d9f02a1ac386cd49108354a92a4cb5024a7a4ecd https://github.com/PyPSA/PyPSA/commit/7ca92c978b2413c1830c1409b8a107b122e7d610 https://github.com/PyPSA/PyPSA/commit/afa2b3c1f1d944e993a5ff3a5d7afaa6681bb58d https://github.com/PyPSA/PyPSA/commit/e9d1b1f2ae7ccbbd6f5e9860290633ebe9b7d5f0 https://github.com/PyPSA/PyPSA/commit/14e58e2194edf18fc56453d900ecce860a1cc5df https://github.com/PyPSA/PyPSA/commit/4de0cb6a350b35aaf76d31edc6e013d2654f47ec https://github.com/PyPSA/PyPSA/commit/270887a5f31588617dd038b754ba0b50a4b47ecb https://github.com/PyPSA/PyPSA/commit/e7d80f6700e030427a296abd88cc4baeb4e9c144 https://github.com/PyPSA/PyPSA/commit/b0d776198347bb141220ebdb66c59234214ce56e https://github.com/PyPSA/PyPSA/commit/64ea0e617a010e1c3791a31e2f8e0ba267c1fd6f https://github.com/PyPSA/PyPSA/commit/d7e6fcb3e157f0f268eb2114b065d04a0337e766 https://github.com/PyPSA/PyPSA/commit/7875c7d3c8264ea0cd5ff3d5df160c45bdd510a7 https://github.com/PyPSA/PyPSA/commit/072dff7ee9eff0b9970722b34870d78e21928625 https://github.com/PyPSA/PyPSA/commit/646319cec81596009bc53bcf36c980ff1daca3a3 https://github.com/PyPSA/PyPSA/commit/9c816087c5a27328e7d556842e7b8824b24e048d https://github.com/PyPSA/PyPSA/commit/d86a08025abedf0ff70c9211e0b1e8c4785e9ef9,896,https://github.com/PyPSA/PyPSA/pull/896,gold/patches/pypsa__pypsa-896.patch,16,570,245,3
reflex-dev__reflex-2617,reflex-dev/reflex,held_out,dec777485fa3bfc32e4b544193d5ff1d271518bf,a8cfcd9878e468896a0da6815e16711645126b10,4,https://github.com/reflex-dev/reflex/commit/3a92e56a773f69e15260d5a31995acf3acb18fa9 https://github.com/reflex-dev/reflex/commit/daff16f3b7e888c56fe9ca2b0e867eadc1669f64 https://github.com/reflex-dev/reflex/commit/121ed17f76a3512b731a7f520ccd315fac6781d8 https://github.com/reflex-dev/reflex/commit/a8cfcd9878e468896a0da6815e16711645126b10,2617,https://github.com/reflex-dev/reflex/pull/2617,gold/patches/reflex-dev__reflex-2617.patch,1,3,1,1
pydata__xarray-8846,pydata/xarray,held_out,fbcac7611bf9a16750678f93483d3dbe0e261a0a,f04b2d798fc276c67f0abdff0f5c1aef1e528f11,6,https://github.com/pydata/xarray/commit/12c253df0d317d170ca125a77cfe87128fff0005 https://github.com/pydata/xarray/commit/c1d108dbdaaf88a9746857bbef7d63576b976cde https://github.com/pydata/xarray/commit/3f56a1be718899a8b70dbaf76722dba4e3da3598 https://github.com/pydata/xarray/commit/c81865009abdf611d2192fd139fb1ccce07a224f https://github.com/pydata/xarray/commit/29e1689d3f37f64262fe30db1f3e498ca865e927 https://github.com/pydata/xarray/commit/f04b2d798fc276c67f0abdff0f5c1aef1e528f11,8846,https://github.com/pydata/xarray/pull/8846,gold/patches/pydata__xarray-8846.patch,1,8,1,1
python-control__python-control-1099,python-control/python-control,discovery,0ff045263f69802e32d7e5a69ac5c16142f7a96e,b13ade4835c54c56f4b26cf9be4ddbb321939287,3,https://github.com/python-control/python-control/commit/236c1d40a77f4ef1dafde17a2f189f90f5b83f09 https://github.com/python-control/python-control/commit/465cfad03e423ea3dced37a6ba3e4b36a5baf161 https://github.com/python-control/python-control/commit/b13ade4835c54c56f4b26cf9be4ddbb321939287,1099,https://github.com/python-control/python-control/pull/1099,gold/patches/python-control__python-control-1099.patch,1,25,14,1
reflex-dev__reflex-3037,reflex-dev/reflex,held_out,67702e092723a829e70f483e68f86c08213543f6,94925b43bdf32925f4a112fb730d38d8dfaa0f1b,2,https://github.com/reflex-dev/reflex/commit/9601e6589afd11b08074030d8439825e5644c000 https://github.com/reflex-dev/reflex/commit/94925b43bdf32925f4a112fb730d38d8dfaa0f1b,3037,https://github.com/reflex-dev/reflex/pull/3037,gold/patches/reflex-dev__reflex-3037.patch,1,3,2,1
conan-io__conan-15538,conan-io/conan,held_out,0852fea517c1f4b00c4cc290d333544f91e9663a,db71457eeb2a07c4548d9670c2f239f3dcfbc892,1,https://github.com/conan-io/conan/commit/db71457eeb2a07c4548d9670c2f239f3dcfbc892,15538,https://github.com/conan-io/conan/pull/15538,gold/patches/conan-io__conan-15538.patch,1,7,3,1
sphinx-doc__sphinx-12131,sphinx-doc/sphinx,discovery,aaecc9376d0662aeca5d3bd7c9d9fa36d6398478,984d02150d619e9c363de087c158684fc5a0812f,10,https://github.com/sphinx-doc/sphinx/commit/847a4d5409107a85564b5fe59807c3cd18743d9a https://github.com/sphinx-doc/sphinx/commit/fc73134e89b3a024b3c2d3328b720e13f0e49730 https://github.com/sphinx-doc/sphinx/commit/d9222f18be37b878ebb99fb647e7adc32c9a9fb0 https://github.com/sphinx-doc/sphinx/commit/70891f1191918ca4a35e4447ffa063a16d57fc33 https://github.com/sphinx-doc/sphinx/commit/14dabafcc726d74650c9303d0cfaa5bb3df15b66 https://github.com/sphinx-doc/sphinx/commit/9dc2b58341ea95386c4901a677a7975094b230d3 https://github.com/sphinx-doc/sphinx/commit/9cca46d699f33cc8fd70f16647cac08069d6db68 https://github.com/sphinx-doc/sphinx/commit/2846793e01e053fa2357d85eca2ab9008bb3fde4 https://github.com/sphinx-doc/sphinx/commit/d22eaee81dd9c3b2c62c8d0a68e5c4b3679e8de2 https://github.com/sphinx-doc/sphinx/commit/984d02150d619e9c363de087c158684fc5a0812f,12131,https://github.com/sphinx-doc/sphinx/pull/12131,gold/patches/sphinx-doc__sphinx-12131.patch,5,34,3,3
sphinx-doc__sphinx-12598,sphinx-doc/sphinx,discovery,5edca97a2ef091d969fcd550aa436bb7fedad71a,e57034f10c69e8f1123c2da9597011259405666c,4,https://github.com/sphinx-doc/sphinx/commit/d3e82f49d1bca34f5d665f8ac591ed89d72fefc6 https://github.com/sphinx-doc/sphinx/commit/68204c1b09e1a462215105dc5961f3d3195fbc53 https://github.com/sphinx-doc/sphinx/commit/ea6730c52bb1943df04d4e8476f8a8fdcb5a9e03 https://github.com/sphinx-doc/sphinx/commit/e57034f10c69e8f1123c2da9597011259405666c,12598,https://github.com/sphinx-doc/sphinx/pull/12598,gold/patches/sphinx-doc__sphinx-12598.patch,4,23,1,2
qtile__qtile-4909,qtile/qtile,discovery,dfb7186eed9253fff9958877bb3fe1e5e0ffcf32,c45f8ab2c05ae265fd47bcd5e58e279ac6ab3cbc,2,https://github.com/qtile/qtile/commit/343b64243d0dd8fa524e3d5b11df5fac35032fb6 https://github.com/qtile/qtile/commit/c45f8ab2c05ae265fd47bcd5e58e279ac6ab3cbc,4909,https://github.com/qtile/qtile/pull/4909,gold/patches/qtile__qtile-4909.patch,1,1,0,1
icloud-photos-downloader__icloud_photos_downloader-956,icloud-photos-downloader/icloud_photos_downloader,pilot,6e9c6c69996a39d0e7f77c9fd4f9b160b4b8bcdd,a8e073371ff9ccdee6beb9c1035c90f653140eee,1,https://github.com/icloud-photos-downloader/icloud_photos_downloader/commit/a8e073371ff9ccdee6beb9c1035c90f653140eee,956,https://github.com/icloud-photos-downloader/icloud_photos_downloader/pull/956,gold/patches/icloud-photos-downloader__icloud_photos_downloader-956.patch,2,3,1,2
pypsa__pypsa-1112,PyPSA/PyPSA,discovery,5822ff21dc327ab4404c9557f6f61e4da56fabf8,a6133808fb2ec973341be4b67d4e1127f8cc9b47,5,https://github.com/PyPSA/PyPSA/commit/50f5962edfc6320c7a22b507d3fc4800ce45db04 https://github.com/PyPSA/PyPSA/commit/1bdd3ee6f255966cdf341b671edb13eeba570ed7 https://github.com/PyPSA/PyPSA/commit/570ef8373fcf76b4f77980ffeb356bc509c69771 https://github.com/PyPSA/PyPSA/commit/034b8f28425b53a9010af70e0b9ccd4c8942e760 https://github.com/PyPSA/PyPSA/commit/a6133808fb2ec973341be4b67d4e1127f8cc9b47,1112,https://github.com/PyPSA/PyPSA/pull/1112,gold/patches/pypsa__pypsa-1112.patch,3,181,104,2
joke2k__faker-2142,joke2k/faker,pilot,6edfdbf6ae90b0153309e3bf066aa3b2d16494a7,f6043e7283c15512d5092775b5aaec340b2d4ce4,1,https://github.com/joke2k/faker/commit/f6043e7283c15512d5092775b5aaec340b2d4ce4,2142,https://github.com/joke2k/faker/pull/2142,gold/patches/joke2k__faker-2142.patch,1,29,1,1
sphinx-doc__sphinx-11914,sphinx-doc/sphinx,discovery,707bfbd6695958853610bdaf10886f8c6b88e149,61fe2cd95eb34427445af5e80f5a73ed54e1b373,5,https://github.com/sphinx-doc/sphinx/commit/1539b1adbcd62a22af018748bc380266a544e7ca https://github.com/sphinx-doc/sphinx/commit/2d4e08049af8a9dda25f380b246763c70feee4c1 https://github.com/sphinx-doc/sphinx/commit/5457ab4e1962b0b1caed7e301b64006cac92dd8c https://github.com/sphinx-doc/sphinx/commit/7e3f50f28050d5fbdb580f143973a706be7ef90a https://github.com/sphinx-doc/sphinx/commit/61fe2cd95eb34427445af5e80f5a73ed54e1b373,11914,https://github.com/sphinx-doc/sphinx/pull/11914,gold/patches/sphinx-doc__sphinx-11914.patch,1,1,1,1
ipython__ipython-14555,ipython/ipython,held_out,02545e95585fa222f9e83b83161e6af4065fd6f7,3e0dafa9bf7fbecdac33f43eb686d746ea98910d,2,https://github.com/ipython/ipython/commit/09e8eed06cfabb7036889f8ddbba85b77bd17979 https://github.com/ipython/ipython/commit/3e0dafa9bf7fbecdac33f43eb686d746ea98910d,14555,https://github.com/ipython/ipython/pull/14555,gold/patches/ipython__ipython-14555.patch,1,4,2,1
pytorch__torchtune-1368,pytorch/torchtune,held_out,3c580fc0cd831043b5e1d8d9c0af60e67966136c,22c36a7a25666af1a7d9ed9ddeb60174f502c48c,1,https://github.com/pytorch/torchtune/commit/22c36a7a25666af1a7d9ed9ddeb60174f502c48c,1368,https://github.com/pytorch/torchtune/pull/1368,gold/patches/pytorch__torchtune-1368.patch,1,60,22,1
conan-io__conan-15779,conan-io/conan,held_out,0d09f6bc9d97bea13e2ddfae32295261d49fb8f6,b128cded1fa419d1926063f37e608ab0e3cdb3bf,3,https://github.com/conan-io/conan/commit/98acb8f04f4e1abf6be9f8ee5ef1f1a9d92ba12b https://github.com/conan-io/conan/commit/a9b3b333a222fc075118b2f9ccdfc4a82a1b7565 https://github.com/conan-io/conan/commit/b128cded1fa419d1926063f37e608ab0e3cdb3bf,15779,https://github.com/conan-io/conan/pull/15779,gold/patches/conan-io__conan-15779.patch,1,10,9,1
reata__sqllineage-543,reata/sqllineage,discovery,0326b59c18e6ad926e183973083de9b94a52193c,8410d088ab81cb1b36c3091ff8a4c9dd15877958,5,https://github.com/reata/sqllineage/commit/40572f25c83aee2e839d88194c6c808bce2d2ec6 https://github.com/reata/sqllineage/commit/9948f6dcd0c2dd591edd9436aab9b85e39416949 https://github.com/reata/sqllineage/commit/2c01d33ab56ff9b1f75ac8105f9992ebb7d4a1ab https://github.com/reata/sqllineage/commit/a91198afe4e37616c601df4d40ac108a152edfb3 https://github.com/reata/sqllineage/commit/8410d088ab81cb1b36c3091ff8a4c9dd15877958,543,https://github.com/reata/sqllineage/pull/543,gold/patches/reata__sqllineage-543.patch,4,27,7,1
aiogram__aiogram-1585,aiogram/aiogram,pilot,080878be865ea63857ab67be1db6cd8f1bb9e503,4ecdca1438fe3a5a584568910d78510d48d740c1,3,https://github.com/aiogram/aiogram/commit/a57ebda06da0b3f4cb665d95df7edcb1f7da8230 https://github.com/aiogram/aiogram/commit/15776ba16420ef6d52c9d9053a084bb2a580bd1c https://github.com/aiogram/aiogram/commit/4ecdca1438fe3a5a584568910d78510d48d740c1,1585,https://github.com/aiogram/aiogram/pull/1585,gold/patches/aiogram__aiogram-1585.patch,2,6,7,2
python-attrs__attrs-1303,python-attrs/attrs,held_out,37ac3ef0888bbd9235d17cbc6d284856f5276b44,93c1f07e69e85c7c2cd275f937c41c805230f7b2,12,https://github.com/python-attrs/attrs/commit/8ee8f0ef7177a39bc907159b661a5aaf4be1d628 https://github.com/python-attrs/attrs/commit/7cc2a3020810a5d700ad0f2bf7d0cf947c9cd493 https://github.com/python-attrs/attrs/commit/8d12ad47243e84a8298b9e0566876b0bb791e794 https://github.com/python-attrs/attrs/commit/2ad53b30622446cfd2dce7fcef27b0f5ed542fca https://github.com/python-attrs/attrs/commit/69966273e3b3af26fe44104dfa1408d47ac6a121 https://github.com/python-attrs/attrs/commit/456863ec5083ce1fbe173f5db867986dad2039a6 https://github.com/python-attrs/attrs/commit/f17173800cbccbb3bfa7a63a921600becd056850 https://github.com/python-attrs/attrs/commit/875f0aacc9efb5d16a419570b4269c3bc05f29d2 https://github.com/python-attrs/attrs/commit/8f28bf538717c6847ba403191235351846e54b52 https://github.com/python-attrs/attrs/commit/c9da05fe14760cd5d11d03d4e8213f9e88348752 https://github.com/python-attrs/attrs/commit/a0b6b241a05b825077decccdf99af43eab35ab34 https://github.com/python-attrs/attrs/commit/93c1f07e69e85c7c2cd275f937c41c805230f7b2,1303,https://github.com/python-attrs/attrs/pull/1303,gold/patches/python-attrs__attrs-1303.patch,4,69,0,3
instructlab__instructlab-756,instructlab/instructlab,discovery,ca231b189adc84caf8bb15f96162719848b765aa,8e004e51185ed9e4f2a353bb97fcf66da1d6fdf0,14,https://github.com/instructlab/instructlab/commit/6361e407e3482d111b16f7c1a0451f6ee8a05003 https://github.com/instructlab/instructlab/commit/72ce6503c41517c5628c328ac72ca54261a26629 https://github.com/instructlab/instructlab/commit/f5089dc75c736581c7a71572ef3a8594edea7236 https://github.com/instructlab/instructlab/commit/f07dd8b706adb9f3d59e8adadf388fd3cdde1244 https://github.com/instructlab/instructlab/commit/fd967793bbba464ba87b763c603027babf571f97 https://github.com/instructlab/instructlab/commit/635e58a49535f3cd36db8109835f52fe8972f63a https://github.com/instructlab/instructlab/commit/ce57abc5b040670d36b1a90f95cda1fec859d868 https://github.com/instructlab/instructlab/commit/fd37c23b8c4213eaea6eddcb2381aba00b50c96d https://github.com/instructlab/instructlab/commit/960854adc3f30cafe204861e2754058db880352b https://github.com/instructlab/instructlab/commit/5865ecd4e61082e2fb5b1d8ef60c3b5063fcb4b6 https://github.com/instructlab/instructlab/commit/7ae025f1de04d6bfe957440b9bad045240f05ad6 https://github.com/instructlab/instructlab/commit/f9fbb19f355bd0dd690e1e2f0744399655144f93 https://github.com/instructlab/instructlab/commit/350ac7af6a8f57f86767962c788a503a420677c9 https://github.com/instructlab/instructlab/commit/8e004e51185ed9e4f2a353bb97fcf66da1d6fdf0,756,https://github.com/instructlab/instructlab/pull/756,gold/patches/instructlab__instructlab-756.patch,3,55,61,2
pylint-dev__pylint-9868,pylint-dev/pylint,discovery,cb6db062ffcecc0928358d26c9c094da8aa0efaa,2d6db8a273fab85e9d50c66eed8527598759ca50,9,https://github.com/pylint-dev/pylint/commit/9682d47886aed70d33b0178091a0b38756aa3898 https://github.com/pylint-dev/pylint/commit/3cc7e7f04fd47d26d88271cf5df70016862aa90e https://github.com/pylint-dev/pylint/commit/2dd9e89ff49a3fefe00513b301e2c6f656e74364 https://github.com/pylint-dev/pylint/commit/1050d3376270a47b9ff5bcfeaf4a67d05dfedb56 https://github.com/pylint-dev/pylint/commit/34153fa431083129d3b46796eeba6af625601ddc https://github.com/pylint-dev/pylint/commit/7388110dcd65867bbcb2da073ceb0cd7eb7712e9 https://github.com/pylint-dev/pylint/commit/5ac47d6064acfd1cebc28fafa17d3a1b6208dee0 https://github.com/pylint-dev/pylint/commit/164a08592eb194eaa8fae5415512efbada0c51a9 https://github.com/pylint-dev/pylint/commit/2d6db8a273fab85e9d50c66eed8527598759ca50,9868,https://github.com/pylint-dev/pylint/pull/9868,gold/patches/pylint-dev__pylint-9868.patch,8,42,5,2
qtile__qtile-5100,qtile/qtile,discovery,4897d0d15d4403de00d19c570d60178541c7c582,9f58612e79d2fa48bf2948744961f8ccc3970b68,3,https://github.com/qtile/qtile/commit/872d14db3bc29bd64913c188ce36958776399943 https://github.com/qtile/qtile/commit/7df9e7e18051b8c2a823c1e99ee39553fed87b5d https://github.com/qtile/qtile/commit/9f58612e79d2fa48bf2948744961f8ccc3970b68,5100,https://github.com/qtile/qtile/pull/5100,gold/patches/qtile__qtile-5100.patch,4,33,12,1
patroni__patroni-3079,patroni/patroni,held_out,14a44e14ba839348bdad140fa6a8ac1ecfcfe0ad,a27bd4eff20e80caca0e617d91a6579e305e20d5,1,https://github.com/patroni/patroni/commit/a27bd4eff20e80caca0e617d91a6579e305e20d5,3079,https://github.com/patroni/patroni/pull/3079,gold/patches/patroni__patroni-3079.patch,1,1,1,1
patroni__patroni-3045,patroni/patroni,held_out,9d231aeecdd69f4d06c75a702755fa70d8c2b5f6,160ec4a78484faaea874fc1ac607b0b022cf337a,1,https://github.com/patroni/patroni/commit/160ec4a78484faaea874fc1ac607b0b022cf337a,3045,https://github.com/patroni/patroni/pull/3045,gold/patches/patroni__patroni-3045.patch,1,9,3,1
